date,close,tradecount,rsi,moving_avg,macd,signal_line
2021-02-05,1719.19,1326415.0,70.95026910656621,1415.297857142857,140.87994633914036,116.99452316796439
2021-02-06,1676.35,1152167.0,68.40022940545752,1446.922857142857,146.8097370466976,122.95756594371103
2021-02-07,1611.62,1263737.0,59.879343150604626,1462.5735714285715,144.61889230707243,127.28983121638332
2021-02-08,1750.15,1372788.0,68.42850199943724,1493.45,152.30516617423677,132.292898207954
2021-02-09,1769.13,1173421.0,67.62494316790821,1522.2471428571428,158.10557827900402,137.455434222164
2021-02-10,1740.78,1279140.0,74.00419086620802,1558.0864285714285,158.58674926388994,141.6816972305092
2021-02-11,1785.62,935602.0,72.81224044590766,1590.652857142857,160.73345873337166,145.4920495310817
2021-02-12,1840.26,996495.0,72.94301591411555,1623.5642857142855,164.94237972816927,149.38211557049922
2021-02-13,1814.96,853189.0,71.25069310012742,1654.7721428571426,164.34204854485483,152.37410216537035
2021-02-14,1800.42,714827.0,74.9669918016847,1689.6200000000001,160.83897370271575,154.06707647283943
2021-02-15,1779.25,1086589.0,71.62548847936107,1718.554285714286,154.5727016901826,154.16820151630807
2021-02-16,1781.99,826125.0,66.84838202639654,1737.8485714285712,148.12029254429262,152.958619721905
2021-02-17,1849.88,862461.0,62.930156648858265,1751.0907142857143,146.79273218732123,151.72544221498825
2021-02-18,1939.61,1053661.0,73.30848468419623,1775.657857142857,151.23771786562202,151.627897345115
2021-02-19,1955.0,988320.0,68.72488763955721,1792.5014285714285,154.22444205385636,152.14720628686328
2021-02-20,1913.0,1329067.0,68.81669131561789,1809.4050000000002,151.45649727764294,152.00906448501922
2021-02-21,1933.53,895138.0,77.53108803858849,1832.3985714285714,149.1996004042262,151.44717166886062
2021-02-22,1777.58,1799926.0,52.2780499958475,1834.3578571428573,133.2906401711591,147.8158653693203
2021-02-23,1577.89,2396626.0,37.78425060043947,1820.6978571428572,103.37768682421324,138.9282296602989
2021-02-24,1623.39,1319936.0,42.66229950869473,1812.3128571428572,82.39314859712749,127.62121344766463
2021-02-25,1481.75,1110019.0,33.056395044105685,1790.607857142857,53.71440042950053,112.83985084403182
2021-02-26,1444.59,1298739.0,27.4990616789691,1762.3457142857144,27.66883533600935,95.80564774242733
2021-02-27,1458.13,954919.0,29.43271813434471,1736.8578571428573,8.02756541562735,78.25003127706734
2021-02-28,1419.18,1190546.0,28.627169574382208,1709.6264285714285,-10.559498657784616,60.488125290096946
2021-03-01,1569.86,989006.0,39.74975278786751,1694.67,-12.981620098118356,45.794176212453884
2021-03-02,1486.78,966176.0,36.60243435324445,1673.5835714285715,-21.358819288145014,32.363577112334106
2021-03-03,1567.69,1237215.0,37.34290199596322,1653.4271428571428,-21.224387664511823,21.64598415696492
2021-03-04,1539.23,1125118.0,30.997266203440034,1624.8285714285714,-23.147503769476998,12.687286571676538
2021-03-05,1528.31,1000913.0,29.66225298138245,1594.3507142857143,-25.261540560894446,5.097521145162342
2021-03-06,1650.35,1188531.0,38.368539922944066,1575.59,-16.89457177284953,0.6991025615599678
2021-03-07,1726.16,1166072.0,41.24526103366461,1560.777857142857,-4.099202246343111,-0.2605584000206481
2021-03-08,1833.18,1407402.0,52.448476307909104,1564.7492857142856,14.509582451020378,2.6934697701875576
2021-03-09,1870.51,1196670.0,65.03638082709857,1585.6507142857142,31.90165499224804,8.535106814599654
2021-03-10,1795.12,1098051.0,58.56141505389208,1597.9171428571428,39.1503539348937,14.658156238658464
2021-03-11,1825.78,1023958.0,69.28527383821961,1622.4907142857141,46.829188104375135,21.092362611801796
2021-03-12,1766.1,1126153.0,67.57903485078788,1645.4557142857143,47.55090503938891,26.38407109731922
2021-03-13,1922.35,1265904.0,71.95557993908321,1678.6142857142856,60.038849589164556,33.11502679568829
2021-03-14,1848.1,963564.0,69.63056531927357,1709.2514285714283,63.21557139210381,39.13513571497139
2021-03-15,1793.48,1496415.0,61.2211717950262,1725.2242857142858,60.626899626405475,43.43348849725821
2021-03-16,1805.12,987906.0,67.20793963112715,1747.962857142857,58.83638015611314,46.5140668290292
2021-03-17,1823.58,872416.0,64.83368694422222,1766.2407142857141,58.235644045130584,48.85838227224947
2021-03-18,1776.08,783517.0,63.43341992127681,1783.1585714285716,53.31215399755001,49.74913661730959
2021-03-19,1809.1,703977.0,65.53609171489592,1803.215,51.481246934658884,50.09555868077945
2021-03-20,1806.1,743672.0,59.925060219466495,1814.3400000000001,49.22077847302444,49.92060263922845
2021-03-21,1782.98,748800.0,53.881465693909334,1818.3985714285716,45.04450513729307,48.94538313884137
2021-03-22,1680.97,879976.0,39.53062880882615,1807.5264285714286,33.12161856214993,45.78063022350308
2021-03-23,1668.08,654415.0,35.59196572193197,1793.0671428571427,22.37460921054617,41.0994260209117
2021-03-24,1581.84,994542.0,35.050607003672866,1777.8328571428572,6.82006217768776,34.24355325226691
2021-03-25,1585.74,778215.0,32.51915290279355,1760.6871428571428,-5.133159140679027,26.368210773677728
2021-03-26,1698.84,650812.0,45.45540540540541,1755.882857142857,-5.417498815858835,20.011068855770418
2021-03-27,1712.63,516929.0,32.451384007765185,1740.902857142857,-4.478477207343076,15.113159643147721
2021-03-28,1687.01,512231.0,35.32637408682663,1729.3964285714287,-5.735500423379563,10.943427629842265
2021-03-29,1816.74,846836.0,51.86372231659242,1731.057857142857,3.693846064607442,9.493511316795301
2021-03-30,1840.46,856093.0,52.77786511554788,1733.5821428571428,12.931609312294086,10.181130915895057
2021-03-31,1919.37,1040362.0,56.87603187136601,1740.4242857142858,26.316619158062394,13.408228564328525
2021-04-01,1968.05,994836.0,63.756754045261054,1754.1364285714285,40.38685058528176,18.803952968519173
2021-04-02,2133.69,1218698.0,69.54537243331126,1777.3214285714287,64.1637344603364,27.87590926688262
2021-04-03,2008.52,1107620.0,60.62549867719313,1791.78,72.07606530876592,36.71594047525928
2021-04-04,2075.69,818926.0,64.68587254282187,1812.687857142857,82.81209585601096,45.93517155140962
2021-04-05,2107.38,947978.0,73.01808367071524,1843.1457142857143,92.80776542030821,55.30969032518934
2021-04-06,2112.21,1106761.0,74.18508151907557,1874.8692857142855,99.96679125649189,64.24111051144985
2021-04-07,1963.47,1229155.0,69.45721889689912,1902.1285714285714,92.57119279473864,69.9071269681076
2021-04-08,2080.46,911403.0,72.61515112728335,1937.4657142857145,95.05451374014865,74.93660432251582
2021-04-09,2066.87,645172.0,68.50754825148097,1963.7535714285716,94.83279067754779,78.91584159352222
2021-04-10,2133.49,1175161.0,70.09645688090916,1993.815,98.89277641850094,82.91122855851796
2021-04-11,2151.36,830771.0,72.33848078125752,2026.982857142857,102.37222078627383,86.80342700406914
2021-04-12,2137.69,914567.0,67.38077960337488,2049.907857142857,102.84116186317488,90.0109739758903
2021-04-13,2299.19,1288668.0,71.61638723175662,2082.674285714286,114.91977767142316,94.99273471499687
2021-04-14,2432.6,1554097.0,73.00303880527441,2119.3335714285713,133.71584672151585,102.73735711630067
2021-04-15,2514.04,1462768.0,73.77321849990855,2158.332857142857,153.41492251037448,112.87287019511544
2021-04-16,2422.67,1679215.0,63.452693518052996,2178.9742857142855,159.81157821377838,122.26061179884803
2021-04-17,2317.6,1242299.0,64.66279555201335,2201.0514285714285,154.6203360644363,128.7325566519657
2021-04-18,2235.64,2113566.0,57.483040935672506,2212.4764285714286,142.25294878430304,131.43663507843317
2021-04-19,2161.12,1411498.0,52.41727990787886,2216.315,124.99766873537419,130.1488418098214
2021-04-20,2330.03,1478664.0,58.53754135114372,2231.8735714285713,123.52840181686452,128.82475381123004
2021-04-21,2357.06,1905822.0,67.05403180380432,2259.9871428571428,123.1257750081536,127.68495805061475
2021-04-22,2397.94,3110597.0,64.72760335485786,2282.664285714286,124.66826653969747,127.08161974843131
2021-04-23,2367.39,2790382.0,63.72488125685056,2304.13,122.0190132776338,126.06909845427181
2021-04-24,2213.35,1275474.0,53.37754394275177,2309.8342857142857,106.26476626857993,122.10823201713345
2021-04-25,2320.49,1307545.0,56.650858441670785,2321.915,101.25748138947984,117.93808189160274
2021-04-26,2532.6,1852607.0,63.43295258957909,2350.1228571428574,113.10091937435027,116.97064938815224
2021-04-27,2666.13,1255607.0,62.723653915503895,2376.332857142857,131.74303267447021,119.92512604541584
2021-04-28,2748.24,1587100.0,61.348568305696574,2398.878571428572,151.39741736630822,126.21958430959432
2021-04-29,2757.04,1379738.0,59.21837301406656,2416.2357142857145,165.77281941984074,134.1302313316436
2021-04-30,2772.42,1382521.0,64.07977263029073,2441.217857142857,176.373344454149,142.5788539561447
2021-05-01,2944.77,1437394.0,73.95040135643964,2486.0157142857142,196.4173644160237,153.34655604812053
2021-05-02,2949.56,1132280.0,78.97073384517992,2537.0099999999998,210.26510239850677,164.73026531819778
2021-05-03,3431.04,2502746.0,88.73833201146971,2627.718571428571,257.1269472292438,183.209601700407
2021-05-04,3239.01,3634236.0,77.34234938816763,2692.6457142857143,275.59321372364775,201.68632410505518
2021-05-05,3524.26,2224441.0,80.388869217471,2776.0171428571425,309.67540868395145,223.28414102083445
2021-05-06,3489.73,1703109.0,78.519818817297,2854.0021428571426,330.0943886820937,244.6461905530863
2021-05-07,3479.53,1382532.0,79.36358739848133,2933.440714285714,341.51673040505784,264.0202985234806
2021-05-08,3910.26,2146967.0,89.09156250143982,3054.6485714285714,380.9341579041893,287.4030703996224
2021-05-09,3923.95,2289303.0,88.6007568681451,3169.1814285714286,408.56770756414426,311.63599783252675
2021-05-10,3945.88,3033133.0,87.45177019291924,3270.1300000000006,427.3112839921532,334.77105506445207
2021-05-11,4173.45,2290977.0,88.04749500212031,3377.7957142857144,455.2805101509389,358.87294608174943
2021-05-12,3823.21,3188941.0,73.89916272782654,3454.5792857142856,444.06596642746945,375.9115501508935
2021-05-13,3717.91,3943562.0,70.48352782171591,3523.2128571428575,421.81906218341237,385.0930525573973
2021-05-14,4075.01,2227244.0,74.23702827116803,3616.255,428.06870629780224,393.68818330547833
2021-05-15,3646.68,2055345.0,61.9243876500508,3666.391428571428,393.9181003327476,393.73416671093224
2021-05-16,3582.1,2532983.0,60.531941817406825,3711.5728571428576,357.52115149593556,386.4915636679329
2021-05-17,3282.51,2885352.0,47.36748822255386,3700.9635714285714,301.0317909942064,369.3996091331876
2021-05-18,3375.07,2143887.0,52.49963256907701,3710.6821428571425,260.7268870000398,347.6650647065581
2021-05-19,2438.92,5548968.0,33.908969607116376,3633.1578571428577,151.4990917111627,308.431870107479
2021-05-20,2768.62,4243052.0,40.169371835525,3581.65,90.49612854510633,264.8447217950045
2021-05-21,2430.98,3676164.0,36.877082233029874,3506.753571428572,14.736244257795533,214.8230262875627
2021-05-22,2294.87,2484734.0,28.173295968912228,3391.368571428571,-55.64550262551393,160.7293205049474
2021-05-23,2096.39,3761018.0,26.480974344191424,3260.828571428571,-125.9869225184143,103.38607190027506
2021-05-24,2648.43,3299296.0,35.30763986873187,3168.153571428571,-135.6245942576561,55.58393866868883
2021-05-25,2705.11,2976859.0,32.70302744728474,3063.2721428571426,-137.10841577121982,17.0454677807071
2021-05-26,2884.94,2726537.0,38.48491319533933,2996.252857142857,-122.36305182006663,-10.836236139447648
2021-05-27,2742.23,1732113.0,38.134744010701695,2926.5614285714287,-120.80023901708228,-32.82903671497458
2021-05-28,2412.1,2184249.0,29.64380234690404,2807.7821428571433,-144.53432882651532,-55.17009513728273
2021-05-29,2278.74,1887733.0,31.951202778158944,2710.072142857143,-172.12070313502818,-78.56021673683182
2021-05-30,2385.98,1519005.0,34.3939022289952,2624.6350000000007,-183.21771203047228,-99.49171579555991
2021-05-31,2706.15,1849177.0,42.5202450166113,2583.4664285714284,-164.28337185419105,-112.45004700728614
2021-06-01,2634.57,1790186.0,40.33748975682574,2530.5735714285715,-153.28668514224182,-120.61737463427728
2021-06-02,2706.22,1349232.0,54.50406427348584,2549.6664285714282,-137.20852107855217,-123.93560392313226
2021-06-03,2857.25,1620340.0,51.58912018360139,2555.997142857143,-111.00006181408298,-121.3484955013224
2021-06-04,2689.51,1775946.0,54.93613365155131,2574.4635714285714,-102.58237934973704,-117.59527227100534
2021-06-05,2627.73,1670498.0,56.54097986967561,2598.2392857142863,-99.74661811015312,-114.02554143883489
2021-06-06,2711.92,1336460.0,62.66454881014596,2642.2057142857147,-89.6721428585115,-109.15486172277022
2021-06-07,2592.05,1926275.0,48.589060842058906,2638.1785714285716,-90.31940990798284,-105.38777135981275
2021-06-08,2507.23,2128256.0,45.11672671635161,2624.0442857142857,-96.56351474836083,-103.62292003752238
2021-06-09,2610.18,1763686.0,42.95205261591816,2604.4185714285713,-92.14264515323475,-101.32686506066486
2021-06-10,2471.09,978237.0,43.03196957236842,2585.051428571428,-98.72444082482207,-100.80638021349631
2021-06-11,2354.01,885172.0,48.323569305359165,2580.9021428571427,-112.0957685923072,-103.0642578892585
2021-06-12,2370.74,1127302.0,52.84667557799891,2587.473571428571,-119.95984854013932,-106.44337601943467
2021-06-13,2509.33,1217504.0,53.74407352771555,2596.2842857142855,-113.6984884019439,-107.89439849593653
2021-06-14,2580.77,1118498.0,45.517468216854716,2587.3285714285716,-101.79823771359179,-106.6751663394676
2021-06-15,2543.54,1044834.0,46.663587916639166,2580.826428571429,-94.2845001348137,-104.19703309853682
2021-06-16,2367.89,896073.0,38.47798990593861,2556.6600000000003,-101.33516727241158,-103.62465993331178
2021-06-17,2373.28,961448.0,31.703149219311186,2522.0907142857145,-105.27440600104319,-103.95460914685806
2021-06-18,2234.09,1067542.0,32.40262751159196,2489.5607142857143,-118.26447160323505,-106.81658163813346
2021-06-19,2164.67,763820.0,32.212439691466145,2456.485,-132.63190793995818,-111.9796468984984
2021-06-20,2243.47,1035537.0,31.930568948891022,2423.0242857142853,-136.0909317600126,-116.80190387080124
2021-06-21,1885.49,2014010.0,26.9754164602831,2372.555714285714,-165.80690846506923,-126.60290478965484
2021-06-22,1879.28,1856357.0,28.43207968401167,2327.702142857143,-187.69450379279078,-138.82122459028204
2021-06-23,1968.14,1141790.0,27.732613792433725,2281.842142857143,-195.6153889778402,-150.1800574677937
2021-06-24,1989.52,833337.0,31.81313493711997,2247.444285714286,-197.88644843646443,-159.72133566152786
2021-06-25,1808.82,1041338.0,30.354504637603853,2208.502142857143,-211.82546711844725,-170.14216195291175
2021-06-26,1829.64,923226.0,30.559188307488924,2169.852142857143,-218.67153056309553,-179.8480356749485
2021-06-27,1982.28,1091206.0,31.25324569078971,2132.2057142857143,-209.36686197342533,-185.75180093464388
2021-06-28,2084.41,1657087.0,32.722082985240874,2096.7514285714287,-191.54380980803217,-186.91020270932154
2021-06-29,2165.33,1536044.0,37.22341208980535,2069.736428571429,-168.94188791425677,-183.31653975030858
2021-06-30,2275.68,1464112.0,46.74121247676334,2063.15,-140.50571676768914,-174.75437515378468
2021-07-01,2106.41,1414518.0,41.54763186733135,2044.0878571428573,-130.12848049311106,-165.82919622164997
2021-07-02,2154.13,862561.0,47.311726734803656,2038.3764285714283,-116.70849787920406,-156.00505655316078
2021-07-03,2226.99,922576.0,52.090377287608,2042.827857142857,-99.0520613825056,-144.61445751902974
2021-07-04,2322.69,1204553.0,52.62745930456241,2048.4864285714284,-76.45568451036252,-130.9827029172963
2021-07-05,2196.53,1264204.0,62.19076286332425,2070.703571428571,-67.94472616882194,-118.37510756760145
2021-07-06,2322.5,1326163.0,65.88055722762061,2102.3621428571428,-50.4534086514459,-104.79076778437035
2021-07-07,2316.57,1113578.0,63.27301817073636,2127.25,-36.64746576858488,-91.16210738121326
2021-07-08,2116.33,1234614.0,54.25134604166527,2136.307857142857,-41.38677016784095,-81.2070399385388
2021-07-09,2146.99,867603.0,62.605395975756124,2160.462857142857,-42.182444324890184,-73.40212081580907
2021-07-10,2110.69,646476.0,60.35670855289826,2180.537857142857,-45.22085063796385,-67.76586678024003
2021-07-11,2140.45,479138.0,56.408988873311344,2191.8357142857144,-44.712013981392374,-63.1550962204705
2021-07-12,2031.58,725803.0,47.870977101820735,2188.0621428571426,-52.48860048713914,-61.02179707380423
2021-07-13,1940.15,902810.0,41.001582455523405,2171.977857142857,-65.27676825674553,-61.87279131039249
2021-07-14,1994.58,936438.0,38.24144566217686,2151.8992857142857,-70.2100989223145,-63.5402528327769
2021-07-15,1919.51,865033.0,41.51303242212333,2138.549285714286,-79.26361897172274,-66.68492606056607
2021-07-16,1876.26,721120.0,37.33073142263113,2118.7014285714286,-88.90368603069828,-71.12867805459251
2021-07-17,1899.59,576008.0,34.366345143730285,2095.315714285714,-93.58221508225233,-75.61938546012448
2021-07-18,1891.64,768528.0,27.534267993954202,2064.5264285714284,-96.81545334107932,-79.85859903631545
2021-07-19,1818.73,641063.0,29.15241143361655,2037.5407142857143,-104.06148954567561,-84.6991771381875
2021-07-20,1786.03,943640.0,16.999864670349226,1999.2214285714285,-111.16124452596387,-89.99159061574278
2021-07-21,1995.5,1304423.0,34.205063116778305,1976.287857142857,-98.74707826236113,-91.74268814506645
2021-07-22,2024.56,1074800.0,44.57104319738756,1969.732857142857,-85.57738015540872,-90.5096265471349
2021-07-23,2124.25,1035643.0,48.75631686027434,1968.1085714285712,-66.33152118095427,-85.67400547389877
2021-07-24,2184.75,1056670.0,53.94599433089661,1973.3985714285716,-45.670731144775345,-77.6733506080741
2021-07-25,2189.79,941623.0,52.70001094451134,1976.922857142857,-28.560987029310127,-67.85087789232131
2021-07-26,2228.08,2252910.0,61.653145459721046,1990.9585714285715,-11.775962585235447,-56.635894830904135
2021-07-27,2299.49,1502763.0,71.82845340784837,2016.6257142857141,7.205420812090779,-43.867631702305154
2021-07-28,2300.9,1287050.0,69.88884271763973,2038.5057142857145,22.10724061555584,-30.672657238732953
2021-07-29,2382.92,1036449.0,79.81931199567585,2071.6064285714283,40.07342717820711,-16.52344035534494
2021-07-30,2461.81,1428312.0,86.0263083416393,2113.4314285714286,59.98604141187161,-1.221544001901627
2021-07-31,2531.05,1007386.0,86.77350974865476,2158.535714285714,80.42690964153098,15.108146726784897
2021-08-01,2555.69,1810440.0,87.93400893438594,2205.967857142857,97.49087295945174,31.584691973318265
2021-08-02,2606.93,1596914.0,96.16916588566073,2262.2678571428573,113.83658925742975,48.03507143014056
2021-08-03,2509.04,1701919.0,89.34576998008251,2313.9114285714286,117.53689018311161,61.93543518073477
2021-08-04,2724.78,1839302.0,89.41798369835472,2366.002857142857,136.30656310000631,76.80966076458908
2021-08-05,2826.99,2690052.0,90.1934462688212,2423.319285714286,157.61230042121997,92.97018869591525
2021-08-06,2891.58,1873337.0,89.83605195668201,2478.128571428572,177.66115672221395,109.908382301175
2021-08-07,3160.31,2318608.0,91.64290470742911,2547.8114285714287,212.78147255094473,130.48300035112896
2021-08-08,3011.85,1771162.0,81.26273996775078,2606.5299999999997,226.02956646176335,149.59231357325586
2021-08-09,3160.52,2114151.0,82.71397897750397,2673.132857142857,245.69300680258357,168.8124522191214
2021-08-10,3141.66,1824522.0,80.67813403856943,2733.287857142857,256.7944143994928,186.4088446551957
2021-08-11,3160.5,1786853.0,80.92041841124588,2794.687857142857,264.06857232414313,201.9407901889852
2021-08-12,3045.96,1587719.0,73.30479283535085,2842.047857142857,257.62127642665655,213.07688743651948
2021-08-13,3322.32,1311322.0,76.55878667415634,2903.5128571428572,271.6799331858715,224.7974965863899
2021-08-14,3263.16,1014420.0,72.73732398303031,2955.8064285714286,274.8791664509449,234.81383055930092
2021-08-15,3307.09,1224556.0,73.06011465609309,3009.477857142857,277.7575495908063,243.40257436560202
2021-08-16,3146.53,1940766.0,65.51876862194715,3048.0207142857143,264.0391597477824,247.52989144203812
2021-08-17,3011.72,1644472.0,64.15633131695446,3083.926428571428,239.5280661699403,245.92952638761858
2021-08-18,3014.55,1093813.0,59.27234328501486,3104.6242857142856,217.82030833920953,240.30768277793678
2021-08-19,3184.12,1297759.0,60.955512881079315,3130.1335714285715,211.85747461611072,234.61764114557158
2021-08-20,3284.82,1137843.0,61.80177909028703,3158.222142857143,212.80445703116266,230.2550043226898
2021-08-21,3223.43,777622.0,52.16359996709353,3162.7307142857144,206.22406482607676,225.44881642336722
2021-08-22,3238.0,803263.0,58.535315031061515,3178.884285714286,199.88063429700833,220.33517999809544
2021-08-23,3321.28,1520784.0,56.38240431951722,3190.367142857143,199.27628691045038,216.12340138056646
2021-08-24,3170.62,984324.0,51.04082806210466,3192.4357142857148,184.51337899322743,209.8013969030987
2021-08-25,3226.87,1031704.0,52.32288728204337,3197.1764285714285,175.33146106385675,202.9074097352503
2021-08-26,3093.2,959232.0,51.631508420020154,3200.5507142857145,155.47643748883547,193.42121528596735
2021-08-27,3273.45,802187.0,48.19218277191242,3197.0600000000004,152.52761346294938,185.24249492136374
2021-08-28,3244.48,539377.0,49.29319530209469,3195.725714285714,146.16807767670844,177.4276114724327
2021-08-29,3223.47,661232.0,46.78018051319964,3189.752857142857,137.84379091909295,169.51084736176475
2021-08-30,3229.64,1228525.0,53.632017340686794,3195.6892857142852,130.24323814980335,161.65732551937248
2021-08-31,3429.2,1772849.0,67.26722255310699,3225.509285714286,138.72345192714283,157.07055080092658
2021-09-01,3826.82,2022132.0,75.32534748420807,3283.5285714285715,175.50557438030455,160.75755551680217
2021-09-02,3785.82,1402190.0,70.3952274422073,3326.5071428571428,199.05275779084104,168.41659597160995
2021-09-03,3938.11,1678132.0,71.39563369118811,3373.1707142857144,227.38148829435704,180.20957443615936
2021-09-04,3885.52,996623.0,71.80955141676932,3420.462857142857,242.7899069134155,192.7256409316106
2021-09-05,3950.29,1083584.0,72.71202545772243,3471.340714285714,257.2620308239211,205.63291891007273
2021-09-06,3926.77,865160.0,70.07153606969295,3514.5899999999997,263.7925890919928,217.26485294645676
2021-09-07,3434.57,2359100.0,57.1342851119268,3533.443571428572,226.63912233231122,219.13970682362765
2021-09-08,3499.0,1783652.0,57.32299991927021,3552.881428571429,200.08721393276255,215.32920824545465
2021-09-09,3424.93,1147283.0,59.222663960632765,3576.576428571428,171.09552257775704,206.48247111191515
2021-09-10,3208.86,1128069.0,48.23935407546327,3571.962857142857,129.1950746776497,191.02499182506207
2021-09-11,3267.21,833958.0,50.60982480615995,3573.586428571429,99.54948074249296,172.72988960854826
2021-09-12,3404.21,1089138.0,54.56497140894306,3586.496428571429,86.11718371930783,155.40734843070018
2021-09-13,3285.35,1363198.0,51.33129095314793,3590.4757142857147,65.13020247642135,137.35191923984442
2021-09-14,3434.37,894664.0,50.126604596946805,3590.8450000000003,59.832821702348156,121.84809973234518
2021-09-15,3613.55,977023.0,44.151698796171885,3575.6114285714284,69.29415788559754,111.33731136299565
2021-09-16,3567.98,1081868.0,44.04131471836842,3560.0514285714285,72.28199497634205,103.52624808566495
2021-09-17,3399.81,867583.0,35.40242976461654,3521.6014285714286,60.38389588816335,94.89777764616464
2021-09-18,3435.64,692204.0,37.688282686750156,3489.467142857143,53.232121435736644,86.56464640407904
2021-09-19,3328.62,687285.0,33.37149398969662,3445.062142857143,38.48503750365626,76.94872462399448
2021-09-20,2977.28,1708278.0,28.39229715398865,3377.241428571429,-1.5346440671037271,61.25205088577484
2021-09-21,2765.9,1754962.0,32.55300606901878,3329.4792857142857,-49.73382884115108,39.05487494038966
2021-09-22,3076.92,1200519.0,40.24263944370469,3299.3307142857143,-62.119243363938494,18.82005127952403
2021-09-23,3152.5,885568.0,43.70654087294804,3279.871428571428,-65.08583031639137,2.0388749603409497
2021-09-24,2928.53,1607374.0,43.547592632659544,3259.8478571428573,-84.53491319576096,-15.275882670879433
2021-09-25,2921.73,934301.0,41.85472995275234,3235.1707142857144,-99.35188795087106,-32.09108372687776
2021-09-26,3059.37,1347301.0,41.872271823058576,3210.5392857142856,-98.84858454873938,-45.44258389125009
2021-09-27,2925.59,1043885.0,41.57983429293639,3184.842142857143,-107.99968775733987,-57.954004664468044
2021-09-28,2804.91,928494.0,35.06945103322643,3139.880714285714,-123.56548442781195,-71.07630061713684
2021-09-29,2850.45,748804.0,30.674358766562648,3085.3735714285717,-130.71993498812208,-83.00502749133389
2021-09-30,3000.61,992243.0,36.35414712517618,3044.847142857143,-122.85701237881358,-90.97542446882983
2021-10-01,3309.91,1446386.0,47.975261706996264,3038.425714285714,-90.62301874042305,-90.90494332314847
2021-10-02,3387.76,1046194.0,48.94167263467813,3035.0057142857145,-58.12546795546814,-84.34904824961241
